# f2_ablation_sweep provenance (W3C PROV / RO-Crate, arXiv:2312.07852)
# prov:generatedAt = 1780310200 (unix seconds UTC)
# prov:wasGeneratedBy = f2_ablation_sweep --mode warmup_stratified --steps 200
# prov:agent_git_sha = 6ac812d
# prov:host = playras-MacBook-Pro.local
# prov:trainer_internals_schema = trainer_internals_v1_2026_06_01
# prov:cargo_pkg_version = 0.1.0
# Bump trainer_internals_schema in src/race/multi_seed.rs when LCG/init/forward changes.
mode,fix_name,fix_index,cumulative_n,seed,bpb,config_hash,wall_s
warmup0_triplet,triplet_rms_gradclip_wd,7,,46,0.547710,0x3247a68d15899bab,1.442
warmup0_triplet,triplet_rms_gradclip_dropout,8,,42,5.999999,0x5794dc5953069414,1.328
warmup0_triplet,triplet_rms_gradclip_dropout,8,,43,5.999999,0x5794dc5953069414,1.328
warmup0_triplet,triplet_rms_gradclip_dropout,8,,44,5.999999,0x5794dc5953069414,1.328
warmup0_triplet,triplet_rms_gradclip_dropout,8,,45,5.999999,0x5794dc5953069414,1.328
warmup0_triplet,triplet_rms_gradclip_dropout,8,,46,5.999999,0x5794dc5953069414,1.328
warmup0_triplet,triplet_rms_clamp_smooth,9,,42,5.999999,0x6649f8a59a1a0924,1.285
warmup0_triplet,triplet_rms_clamp_smooth,9,,43,5.999999,0x6649f8a59a1a0924,1.285
warmup0_triplet,triplet_rms_clamp_smooth,9,,44,5.999999,0x6649f8a59a1a0924,1.285
warmup0_triplet,triplet_rms_clamp_smooth,9,,45,5.999999,0x6649f8a59a1a0924,1.285
warmup0_triplet,triplet_rms_clamp_smooth,9,,46,5.999999,0x6649f8a59a1a0924,1.285
warmup0_triplet,triplet_rms_clamp_wd,10,,42,0.785157,0x3247a68d15899bab,1.491
warmup0_triplet,triplet_rms_clamp_wd,10,,43,1.614273,0x3247a68d15899bab,1.491
warmup0_triplet,triplet_rms_clamp_wd,10,,44,1.369380,0x3247a68d15899bab,1.491
warmup0_triplet,triplet_rms_clamp_wd,10,,45,0.724836,0x3247a68d15899bab,1.491
warmup0_triplet,triplet_rms_clamp_wd,10,,46,0.547710,0x3247a68d15899bab,1.491
warmup0_triplet,triplet_rms_clamp_dropout,11,,42,5.999999,0x5794dc5953069414,1.341
warmup0_triplet,triplet_rms_clamp_dropout,11,,43,5.999999,0x5794dc5953069414,1.341
warmup0_triplet,triplet_rms_clamp_dropout,11,,44,5.999999,0x5794dc5953069414,1.341
warmup0_triplet,triplet_rms_clamp_dropout,11,,45,5.999999,0x5794dc5953069414,1.341
warmup0_triplet,triplet_rms_clamp_dropout,11,,46,5.999999,0x5794dc5953069414,1.341
warmup0_triplet,triplet_rms_smooth_wd,12,,42,0.785157,0xf5f6980461df88e0,1.458
warmup0_triplet,triplet_rms_smooth_wd,12,,43,1.614273,0xf5f6980461df88e0,1.458
warmup0_triplet,triplet_rms_smooth_wd,12,,44,1.369380,0xf5f6980461df88e0,1.458
warmup0_triplet,triplet_rms_smooth_wd,12,,45,0.724836,0xf5f6980461df88e0,1.458
warmup0_triplet,triplet_rms_smooth_wd,12,,46,0.547710,0xf5f6980461df88e0,1.458
warmup0_triplet,triplet_rms_smooth_dropout,13,,42,5.999999,0x3ee6fd58c6b15367,1.353
warmup0_triplet,triplet_rms_smooth_dropout,13,,43,5.999999,0x3ee6fd58c6b15367,1.353
warmup0_triplet,triplet_rms_smooth_dropout,13,,44,5.999999,0x3ee6fd58c6b15367,1.353
warmup0_triplet,triplet_rms_smooth_dropout,13,,45,5.999999,0x3ee6fd58c6b15367,1.353
warmup0_triplet,triplet_rms_smooth_dropout,13,,46,5.999999,0x3ee6fd58c6b15367,1.353
warmup0_triplet,triplet_rms_wd_dropout,14,,42,0.659831,0xaccaa567475eb804,1.528
warmup0_triplet,triplet_rms_wd_dropout,14,,43,1.261980,0xaccaa567475eb804,1.528
warmup0_triplet,triplet_rms_wd_dropout,14,,44,1.203013,0xaccaa567475eb804,1.528
warmup0_triplet,triplet_rms_wd_dropout,14,,45,0.743538,0xaccaa567475eb804,1.528
warmup0_triplet,triplet_rms_wd_dropout,14,,46,1.011571,0xaccaa567475eb804,1.528
warmup0_triplet,triplet_warmup_gradclip_clamp,15,,42,5.088123,0xf8f9602a9a375dd6,1.510
warmup0_triplet,triplet_warmup_gradclip_clamp,15,,43,5.104992,0xf8f9602a9a375dd6,1.510
