# f2_ablation_sweep provenance (W3C PROV / RO-Crate, arXiv:2312.07852)
# prov:generatedAt = 1780311971 (unix seconds UTC)
# prov:wasGeneratedBy = f2_ablation_sweep --mode wd_stratified --steps 200
# prov:agent_git_sha = 6ac812d
# prov:host = playras-MacBook-Pro.local
# prov:trainer_internals_schema = trainer_internals_v1_2026_06_01
# prov:cargo_pkg_version = 0.1.0
# Bump trainer_internals_schema in src/race/multi_seed.rs when LCG/init/forward changes.
mode,fix_name,fix_index,cumulative_n,seed,bpb,config_hash,wall_s
wd0_triplet,triplet_rms_warmup_wd,3,,44,1.369380,0xae62e388d4083a66,1.495
wd0_triplet,triplet_rms_warmup_wd,3,,45,0.724836,0xae62e388d4083a66,1.495
wd0_triplet,triplet_rms_warmup_wd,3,,46,0.547710,0xae62e388d4083a66,1.495
wd0_triplet,triplet_rms_warmup_dropout,4,,42,0.659831,0xaccaa567475eb804,1.571
wd0_triplet,triplet_rms_warmup_dropout,4,,43,1.261980,0xaccaa567475eb804,1.571
wd0_triplet,triplet_rms_warmup_dropout,4,,44,1.203013,0xaccaa567475eb804,1.571
wd0_triplet,triplet_rms_warmup_dropout,4,,45,0.743538,0xaccaa567475eb804,1.571
wd0_triplet,triplet_rms_warmup_dropout,4,,46,1.011571,0xaccaa567475eb804,1.571
wd0_triplet,triplet_rms_gradclip_clamp,5,,42,2.099121,0xaa5a354bce1e1aae,1.412
wd0_triplet,triplet_rms_gradclip_clamp,5,,43,2.139152,0xaa5a354bce1e1aae,1.412
wd0_triplet,triplet_rms_gradclip_clamp,5,,44,2.200823,0xaa5a354bce1e1aae,1.412
wd0_triplet,triplet_rms_gradclip_clamp,5,,45,2.346589,0xaa5a354bce1e1aae,1.412
wd0_triplet,triplet_rms_gradclip_clamp,5,,46,2.590687,0xaa5a354bce1e1aae,1.412
wd0_triplet,triplet_rms_gradclip_smooth,6,,42,2.099121,0x7ab88d475eaf9171,1.330
wd0_triplet,triplet_rms_gradclip_smooth,6,,43,2.139152,0x7ab88d475eaf9171,1.330
wd0_triplet,triplet_rms_gradclip_smooth,6,,44,2.200823,0x7ab88d475eaf9171,1.330
wd0_triplet,triplet_rms_gradclip_smooth,6,,45,2.346589,0x7ab88d475eaf9171,1.330
wd0_triplet,triplet_rms_gradclip_smooth,6,,46,2.590687,0x7ab88d475eaf9171,1.330
wd0_triplet,triplet_rms_gradclip_wd,7,,42,2.099121,0x6a8c7eb6a25df103,1.352
wd0_triplet,triplet_rms_gradclip_wd,7,,43,2.139152,0x6a8c7eb6a25df103,1.352
wd0_triplet,triplet_rms_gradclip_wd,7,,44,2.200823,0x6a8c7eb6a25df103,1.352
wd0_triplet,triplet_rms_gradclip_wd,7,,45,2.346589,0x6a8c7eb6a25df103,1.352
wd0_triplet,triplet_rms_gradclip_wd,7,,46,2.590687,0x6a8c7eb6a25df103,1.352
wd0_triplet,triplet_rms_gradclip_dropout,8,,42,1.721179,0x4a285c023e25f85d,1.314
wd0_triplet,triplet_rms_gradclip_dropout,8,,43,2.447634,0x4a285c023e25f85d,1.314
wd0_triplet,triplet_rms_gradclip_dropout,8,,44,2.345858,0x4a285c023e25f85d,1.314
wd0_triplet,triplet_rms_gradclip_dropout,8,,45,2.238253,0x4a285c023e25f85d,1.314
wd0_triplet,triplet_rms_gradclip_dropout,8,,46,2.536152,0x4a285c023e25f85d,1.314
wd0_triplet,triplet_rms_clamp_smooth,9,,42,2.099121,0x7ab88d475eaf9171,1.304
wd0_triplet,triplet_rms_clamp_smooth,9,,43,2.139152,0x7ab88d475eaf9171,1.304
wd0_triplet,triplet_rms_clamp_smooth,9,,44,2.200823,0x7ab88d475eaf9171,1.304
wd0_triplet,triplet_rms_clamp_smooth,9,,45,2.346589,0x7ab88d475eaf9171,1.304
wd0_triplet,triplet_rms_clamp_smooth,9,,46,2.590687,0x7ab88d475eaf9171,1.304
wd0_triplet,triplet_rms_clamp_wd,10,,42,2.099121,0x6a8c7eb6a25df103,1.298
wd0_triplet,triplet_rms_clamp_wd,10,,43,2.139152,0x6a8c7eb6a25df103,1.298
wd0_triplet,triplet_rms_clamp_wd,10,,44,2.200823,0x6a8c7eb6a25df103,1.298
wd0_triplet,triplet_rms_clamp_wd,10,,45,2.346589,0x6a8c7eb6a25df103,1.298
wd0_triplet,triplet_rms_clamp_wd,10,,46,2.590687,0x6a8c7eb6a25df103,1.298
wd0_triplet,triplet_rms_clamp_dropout,11,,42,1.721179,0x4a285c023e25f85d,1.323
